ra,dec,pl_orbper,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,st_tmag,mission,disposition_norm
248.553295,60.195927,0.3814849,2.0605,931.396,1539.0,4255.0,4.55641,0.71,11.598,TESS,CANDIDATE
135.732641,71.636416,4.6595169,2.1961507,17.2664038,519.9004855,3489.0,4.74553,0.490729,11.1966,TESS,CANDIDATE
256.279559,69.519093,6.4002807,2.2730301,56.4368797,699.0536347,4599.0,4.58487,0.720551,11.0157,TESS,CONFIRMED
283.53553,69.633534,4.8204512,2.36747,17.8782,572.0,3692.0,4.71598,0.52,12.1819,TESS,CANDIDATE
251.11587,70.429992,18.6548829,4.3869878,27.832077,585.8091542,5141.0,4.49143,0.876154,11.1802,TESS,CONFIRMED
251.11587,70.429992,4.3074513,3.2819879,196.4755358,954.8757629,5141.0,4.49143,0.876154,11.1802,TESS,CONFIRMED
251.11587,70.429992,5.9041278,2.4489454,129.0410781,859.6105665,5141.0,4.49143,0.876154,11.1802,TESS,CONFIRMED
251.11587,70.429992,37.9251983,3.241643,10.8068346,462.4282696,5141.0,4.49143,0.876154,11.1802,TESS,CONFIRMED
227.867864,71.841296,15.9234883,2.18203,48.5414,735.0,5711.85,4.38315,1.08,8.4724,TESS,CONFIRMED
259.023592,63.105607,4.3601536,6.9564258,202.0738994,961.6063113,5227.0,4.50479,0.874131,11.1153,TESS,CONFIRMED
200.561576,66.308533,13.0791581,3.25485,48.6058,735.0,5453.0,4.41707,1.0,10.2108,TESS,CONFIRMED
23.593425,-66.676349,4.6517186,2.66889,540.772,1343.0,5154.0,4.47072,0.85,10.1985,TESS,CONFIRMED
23.593425,-66.676349,9.1549418,2.62011,42.2592,710.0,5154.0,4.47072,0.85,10.1985,TESS,CONFIRMED
23.593425,-66.676349,19.9815709,2.54717,16.5853,562.0,5154.0,4.47072,0.85,10.1985,TESS,CONFIRMED
269.807391,64.142644,1.4415044,3.8345209,5519.1845,2198.307682,6603.0,4.438,1.58365,6.895,TESS,FALSE
266.686079,70.784502,1.1219715,3.9968417,1132.461295,1479.536186,5780.0,4.67672,0.624,12.0623,TESS,CANDIDATE
260.902889,64.862363,4.6756655,4.03134,230.204,1085.0,5779.0,4.88162,1.45,9.89947,TESS,FALSE
239.201466,65.888838,1.0180114,6.5875997,2488.20146,1801.321094,5451.0,4.33923,1.0933,10.794,TESS,CANDIDATE
296.24462,74.062858,10.288886,2.63881,9.06856,483.0,5126.0,4.49772,0.87,9.1416,TESS,CONFIRMED
301.346363,38.228325,1.0332441,4.087988,16.7778791,516.1833775,2972.0,5.15741,0.156193,13.5608,TESS,FALSE
303.195436,18.104778,5.4526479,14.5502,433.78,1271.0,6509.0,4.17233,1.57,9.87463,TESS,CONFIRMED
209.484313,79.583322,10.2613397,3.60391,372.358,1152.0,6124.0,4.15391,1.49,9.13619,TESS,CANDIDATE
282.100166,79.256476,3.4779776,12.5541925,153.1388971,897.2038496,4699.0,4.54638,0.765001,11.1534,TESS,CONFIRMED
339.489275,-35.154203,3.0354017,14.1334903,726.7556694,1324.240471,5751.0,4.35036,1.07224,12.7923,TESS,CONFIRMED
157.144071,65.854199,3.1274634,2.5802896,103.2675998,813.0378617,4225.0,4.5756,0.693431,10.8116,TESS,CONFIRMED
157.144071,65.854199,7.4931613,2.7733674,32.2107098,607.6028794,4225.0,4.5756,0.693431,10.8116,TESS,CONFIRMED
157.144071,65.854199,49.825166,3.8319135,2.5760566,323.1161011,4225.0,4.5756,0.693431,10.8116,TESS,CONFIRMED
268.016064,53.730699,18.0574016,3.8092663,58.1250403,704.2235859,5897.0,4.45922,1.01,10.6965,TESS,CANDIDATE
180.726502,74.061009,20.8774413,2.16145,17.8402,572.0,5396.0,4.50457,0.9,9.5966,TESS,CANDIDATE
309.353641,22.654366,1.0214555,1.46266,733.19,1449.0,5098.0,4.54682,0.82,8.5325,TESS,CANDIDATE
287.242092,57.344126,2.7441672,7.84317,172.233,1009.0,5040.0,4.38482,0.97,10.634,TESS,CANDIDATE
292.24719,47.969543,2.2047452,17.9781,7992.22,2634.0,6532.23,3.96818,1.99,10.0274,TESS,CONFIRMED
197.996583,65.833697,10.8948421,2.4691414,5.5137471,390.8242112,3618.0,4.79432,0.435666,11.0402,TESS,CONFIRMED
197.996583,65.833697,18.8016111,1.9112282,2.6636757,325.8292621,3618.0,4.79432,0.435666,11.0402,TESS,CONFIRMED
287.708814,47.33305,6.7900981,9.7548481,477.5289979,1192.256467,6378.0,4.438,2.00068,11.636,TESS,CONFIRMED
198.388583,62.30538,8.157721,9.31888,91.0972,860.0,5091.2,4.47,0.9,10.1495,TESS,CONFIRMED
249.69664,64.559181,4.2529641,2.3483383,231.2034004,994.5309519,5591.0,4.38111,0.848906,10.9897,TESS,CONFIRMED
249.69664,64.559181,9.2378703,2.22995,54.6767,757.0,5591.0,4.38111,0.85,10.9897,TESS,CANDIDATE
15.551889,-61.756133,3.7955178,10.3261619,18.0832336,525.9431131,3424.0,4.438,0.445372,14.1266,TESS,CONFIRMED
293.032494,74.891073,14.3034613,18.4949,15.38,551.0,5056.6,4.53,0.83,11.463,TESS,FALSE
203.509956,53.728188,6.1349783,13.1383,861.554,1509.0,5828.7,3.84,2.05,7.4556,TESS,CONFIRMED
199.196204,49.861059,3.3159772,4.5947,120.595,923.0,4972.7,4.54,0.81,11.0244,TESS,CONFIRMED
214.120856,58.390253,4.6313014,9.34848,225.013,1078.0,5736.0,4.39,1.07,10.418,TESS,CONFIRMED
254.816154,65.747438,19.3203478,9.38964,13.544,534.0,4968.1,4.5,0.8,11.8994,TESS,CANDIDATE
320.201905,28.055829,11.3246821,4.2917226,59.1706102,707.3693882,5518.0,4.59176,0.824734,10.5954,TESS,FALSE
302.669134,40.668628,6.261169,1.3468319,6.9816945,414.5815396,3145.0,5.04431,0.211257,12.5405,TESS,FALSE
172.747799,66.796529,14.8559691,2.72638,64.0545,788.0,5544.0,4.5609,0.86,9.76775,TESS,CANDIDATE
320.478444,35.648625,14.4751062,8.6976173,6.5402175,407.866275,3841.0,4.69364,0.55035,11.7819,TESS,CONFIRMED
185.062873,56.201409,9.6141636,3.2264735,74.7359105,749.8978043,5477.0,4.5707,0.840608,9.99454,TESS,CONFIRMED
79.520938,-80.964384,4.9404714,2.3216,320.012,1178.0,6086.0,4.26269,1.13,7.9849,TESS,CONFIRMED
291.465322,61.776153,9.6926392,3.289074,36.4257934,626.5734732,4665.0,4.56182,0.746003,10.6355,TESS,CANDIDATE
199.442645,71.721051,6.390888,2.47201,376.532,1227.0,6191.0,4.27017,1.32,9.6635,TESS,CANDIDATE
314.268523,31.661019,0.9689927,17.1331258,6992.032823,2332.225901,6430.0,4.25113,1.41398,11.4373,TESS,CONFIRMED
324.535978,30.488188,10.338505,11.8729,110.512,903.0,5336.96,4.55466,0.84,9.7525,TESS,CONFIRMED
311.513651,56.86715,1.283251,2.558112,172.0252913,923.6720985,3855.0,4.68499,0.560391,12.5313,TESS,FALSE
316.86724,46.865373,1.2284388,1.866263,118.2802346,841.1003116,3526.0,4.71105,0.53023,10.9313,TESS,FALSE
310.953619,59.576628,0.6166953,10.4852,12724.9,2958.0,6588.0,4.1855,1.57,10.1653,TESS,CANDIDATE
308.747621,63.474938,9.6001126,2.4070295,193.1543783,950.8147029,5891.0,4.30161,1.2103699,8.593,TESS,CANDIDATE
313.167029,65.608783,2.6998294,4.94551,1198.41,1639.0,6180.0,4.57956,0.92,9.93119,TESS,CONFIRMED
307.210941,33.413959,0.581322,2.2014886,194.5178158,952.4881815,3446.0,4.83941,0.38621,12.9984,TESS,FALSE
0.185606,-54.830823,0.980972,5.9162923,719.5629045,1320.951709,4486.0,4.49914,0.764401,9.9005,TESS,CONFIRMED
291.03231,49.040213,5.3987355,2.25345,335.249,1192.0,5875.23,4.26474,1.26,9.50898,TESS,CONFIRMED
245.818009,62.925121,7.16199,5.05452,1230.42,1649.0,6229.0,4.0,1.81,10.8722,TESS,CANDIDATE
253.14033,57.97415,1.4412175,17.0442,1160.55,1626.0,5672.9,4.13,1.46,9.84566,TESS,FALSE
230.310094,63.565285,1.6849938,3.76716,342.918,1198.0,5923.0,4.38,1.11,10.8605,TESS,CANDIDATE
223.092641,70.476557,3.9152737,9.43435,311.498,1170.0,5714.0,4.05,1.58,10.9458,TESS,CONFIRMED
256.672203,67.871503,3.1968838,14.9685779,1843.132991,1671.124929,6470.0,4.15,1.59715,10.7973,TESS,CONFIRMED
256.770639,70.238481,3.9443668,14.5727196,1078.598699,1461.620826,5494.0,3.93,1.75475,10.8041,TESS,CONFIRMED
241.322901,70.19004,4.5371361,9.8153513,732.0077048,1326.626483,5731.0,4.1,1.48668,10.9585,TESS,CONFIRMED
12.546778,-83.743767,14.3392144,2.2963233,118.7538488,841.9410276,6295.7,4.438,1.1374201,7.4371,TESS,CONFIRMED
216.523825,59.444274,2.8716983,18.1267,4494.25,2281.0,6840.0,4.05,1.91,9.823,TESS,CONFIRMED
275.862543,71.581748,6.0964074,2.5856853,69.8633506,737.3642914,4820.4,4.6,0.731699,10.5216,TESS,CONFIRMED
264.378942,73.261193,5.6666168,14.8589,442.536,1277.0,6530.0,4.23,1.47,10.6724,TESS,CANDIDATE
301.717674,45.499227,1.56029,18.4825,38412.5,3900.0,6897.0,3.89,2.29,9.87278,TESS,FALSE
303.072972,44.495878,8.8735214,6.0401,1064.98,1591.0,5992.0,4.34,1.18,9.76577,TESS,FALSE
306.425841,53.561615,1.3797091,22.2329,28702.5,3626.0,5924.0,3.68,2.67,10.6168,TESS,FALSE
353.828713,-64.561917,6.2407826,16.0959,41.7384,708.0,4174.0,4.34197,0.9,9.8567,TESS,CANDIDATE
300.83864,53.29562,2.6796,11.8862,823.434,1492.0,5938.0,4.23,1.32,10.5742,TESS,FALSE
294.722734,41.565154,6.1406417,26.5174686,2040.107248,1714.087545,8298.0,4.19,1.87493,10.5819,TESS,CANDIDATE
301.562631,52.164181,11.0765063,12.8076,189.348,1033.0,6460.0,4.0,1.86,10.1098,TESS,FALSE
318.235161,46.26809,2.5778717,18.687,62241.5,4400.0,8321.0,3.75,3.16,9.14819,TESS,FALSE
307.016647,39.87713,3.80509,8.57193,1214.11,1644.0,6555.5,3.83,2.35,10.3332,TESS,FALSE
316.813885,40.167172,2.99041,24.2511,54264.3,4252.0,8542.0,3.66,3.56,10.2918,TESS,FALSE
318.627107,40.017017,0.890967,2.89678,3225.32,2099.0,5159.2,4.5,0.87,9.3213,TESS,FALSE
338.399662,-43.436872,2.1096805,3.6396725,644.2138136,1284.923458,5673.0,4.55383,0.940806,10.8061,TESS,CONFIRMED
329.385067,41.449509,2.03905,6.42307,26394.8,3550.0,9003.0,3.94,2.68,8.26618,TESS,FALSE
321.02381,46.384673,2.9424142,9.70968,23595.1,3452.0,6854.0,4.1,1.79,10.1894,TESS,FALSE
322.92657,41.797465,1.0793011,3.31116,7736.05,2612.0,4349.3,4.62,0.67,9.9809,TESS,FALSE
303.295223,36.725485,3.9392211,27.6744,11779.7,2902.0,8715.0,3.55,4.12,8.38189,TESS,CANDIDATE
315.110366,46.060449,4.0157492,6.47219,669.61,1417.0,6585.0,3.94,2.07,10.3599,TESS,FALSE
327.480039,44.08006,2.01976,7.3626,5926.69,2444.0,7274.6,4.18,1.72,10.2835,TESS,FALSE
354.397374,-58.955078,8.1995368,1.9226211,26.2353114,577.2199136,4028.0,4.55902,0.650533,9.9762,TESS,CANDIDATE
323.548627,50.481445,2.65646,12.1711,948.066,1545.0,6135.4,3.4,3.98,9.08409,TESS,FALSE
325.014536,48.406767,4.7201912,15.2105,1112.85,1609.0,6696.0,4.08,1.8,9.03527,TESS,CONFIRMED
301.564685,35.588396,3.3295394,14.3988,2238.0,1916.0,7965.0,3.98,2.35,10.4806,TESS,FALSE
303.017318,35.524628,3.8615978,13.8394,2320.32,1933.0,7396.0,3.89,2.45,10.2115,TESS,FALSE
227.270329,-42.704966,3.3448312,21.2012,4468.21,2277.0,9364.0,4.32,1.76,9.8787,TESS,CONFIRMED
92.133096,-59.540985,95.174,7.8498891,0.9938316,254.6525048,5723.2,3.6,1.51811,11.4881,TESS,CONFIRMED
302.025625,66.850301,8.8803281,3.20594,60.7382,777.0,5555.7,4.49,0.92,8.2929,TESS,CONFIRMED
302.025625,66.850301,28.580474,3.1455035,20.8500726,545.0001759,5555.7,4.49,0.920435,8.2929,TESS,CONFIRMED
302.025625,66.850301,38.3511223,3.2843583,14.086845,494.1094771,5555.7,4.49,0.920435,8.2929,TESS,CONFIRMED
350.028592,-60.065729,1.4015183,1.4616853,149.3747543,891.6389885,3794.0,4.67812,0.597007,9.22978,TESS,CONFIRMED
260.36481,65.012281,8.5874668,5.3744721,152.0429498,895.5943008,5929.0,4.48275,0.987583,10.8037,TESS,FALSE
301.559262,59.490771,6.4474918,48.9878,720.601,1443.0,6477.6,4.13,1.69,9.53591,TESS,FALSE
317.575459,48.464282,3.4040139,5.34279,81123.4,4701.0,9622.0,4.39,1.65,10.0062,TESS,FALSE
264.961539,56.078974,13.7432169,25.7481,176.671,1015.0,5941.5,4.23,1.4,8.88797,TESS,FALSE
256.622675,68.843303,5.5025577,2.7049797,102.6644008,811.847988,4965.0,4.56,0.784109,10.7261,TESS,CONFIRMED
256.622675,68.843303,1.7622537,2.5235818,468.5415425,1186.606643,4965.0,4.56,0.784109,10.7261,TESS,CONFIRMED
280.326681,70.290054,0.8474218,1.7536544,1876.131549,1678.554981,5300.0,4.56,0.846387,10.7157,TESS,CONFIRMED
280.326681,70.290054,4.8420438,1.6177405,183.6641995,938.9141348,5300.0,4.56,0.846387,10.7157,TESS,CONFIRMED
282.173361,70.840191,2.14056,1.83828,316.156,1174.0,4567.0,4.39,0.84,10.6666,TESS,FALSE
231.162129,67.464751,12.71672,2.7546,34.1387,673.0,5711.1,4.24,1.27,9.34822,TESS,CANDIDATE
7.328916,-76.304032,4.1269046,17.0952,1436.49,1715.0,6888.0,4.23416,1.59,9.2205,TESS,CONFIRMED
305.395161,56.462656,5.5402372,17.4013,2282.41,1925.0,6415.0,3.49,3.39,10.3589,TESS,CANDIDATE
313.885156,46.502085,4.4350025,9.91393,6855.78,2535.0,9706.0,4.29,1.87,10.1503,TESS,FALSE
312.179957,51.910696,1.4287976,9.00484,165726.0,5621.0,9224.0,4.37,1.65,8.78822,TESS,FALSE
331.307643,66.775296,2.1702725,15.2590586,11706.95491,2652.960208,9218.0,4.27,1.8527499,8.65269,TESS,CANDIDATE
316.955806,50.500883,0.33759,2.96097,9164.98,2725.0,7387.0,4.39,1.37,10.2193,TESS,FALSE
320.116115,61.12025,1.67346,5.10182,19786.3,3304.0,10445.0,4.09,2.45,8.63701,TESS,FALSE
310.038053,50.323742,2.5152549,13.4294,4740.94,2311.0,5915.0,3.82,2.11,10.2732,TESS,FALSE
340.496204,-69.172108,0.4628844,1.3543237,64.718104,723.3961549,3043.0,5.09707,0.188624,11.9238,TESS,CONFIRMED
315.166199,47.785991,0.70902,5.18865,65312.0,4453.0,8999.0,4.05,2.36,10.0146,TESS,FALSE
320.829517,52.8147,2.237462,10.2256,3143.23,2085.0,7050.0,4.19,1.66,10.2202,TESS,CANDIDATE
291.469121,61.776068,9.6926509,13.5133,198.127,1045.0,6012.0,3.39,3.51,10.3843,TESS,FALSE
293.44357,53.464527,1.7753644,9.49405,7558.32,2597.0,9598.0,3.81,3.23,9.2118,TESS,CANDIDATE
317.729186,72.615356,1.8286961,21.4433,18194.7,3235.0,6046.3,4.43,1.23,10.4849,TESS,FALSE
337.686813,40.003763,14.8626982,26.5090911,202.6095767,962.2429589,5705.0,3.97,1.73364,8.48216,TESS,FALSE
343.953614,39.645117,2.0881134,5.41738,8383.12,2665.0,6255.8,4.11,1.7,9.24102,TESS,FALSE
317.966114,43.592849,1.25562,2.95064,2790.4,2024.0,5717.0,3.97,1.72,9.1384,TESS,FALSE
345.243825,42.549318,7.6047417,6.14418,2393.29,1948.0,9139.0,4.29,1.8,10.4216,TESS,FALSE
101.297491,-66.238326,4.8173797,1.71137,33.919,672.0,4651.0,4.56937,0.69,10.702,TESS,FALSE
345.748458,44.564848,5.2651271,11.2446,2619.14,1993.0,8728.0,4.32,1.7,9.25068,TESS,FALSE
331.117705,31.018767,5.0095595,36.2553,2088.59,1883.0,6527.0,4.11,1.75,9.948,TESS,CANDIDATE
335.753569,30.572726,6.1600888,8.22262,143.457,964.0,5772.0,4.07,1.55,10.3126,TESS,FALSE
354.774092,42.465987,3.8529998,15.4014,1099.44,1604.0,6893.4,4.22,1.57,9.995771,TESS,CONFIRMED
324.922517,46.220215,1.06884,10.3628,32361.2,3736.0,9222.0,3.42,4.94,9.8261,TESS,FALSE
324.935562,41.950794,5.4561177,5.78741,796.96,1480.0,7465.0,4.31,1.51,10.4568,TESS,FALSE
325.787112,45.646806,1.7380504,4.42263,787.969,1476.0,6026.0,4.16,1.45,10.2566,TESS,FALSE
339.785541,49.426562,5.7785318,42.6903,2264.51,1921.0,8224.0,3.81,2.92,9.624,TESS,FALSE
344.35978,53.140835,1132.024469,30.6957,449.947,1283.0,5984.0,3.98,2.07,10.3842,TESS,CANDIDATE
318.784961,44.899679,6.5601782,28.2675,20126.7,3318.0,9976.0,4.01,2.62,10.379,TESS,CANDIDATE
329.05345,55.740977,0.44482,10.8884,14152.2,3038.0,7184.0,4.1,1.88,9.62426,TESS,FALSE
347.757547,45.93369,1.532703,10.8699,26916.4,3568.0,6023.1,4.24,1.39,9.5621,TESS,FALSE
331.663464,55.686255,0.7131492,4.89712,18159.7,3234.0,5128.9,3.88,1.93,10.0009,TESS,FALSE
334.504103,54.319045,25.8386422,4.31235,32.9135,667.0,5769.0,4.43,1.03,10.0618,TESS,CONFIRMED
341.518718,55.162935,0.78381,3.89595,9401.36,2743.0,7842.0,4.22,1.72,8.95861,TESS,FALSE
344.445363,38.674919,4.4652986,14.5331,259.687,1118.0,6051.2,4.35,1.18,9.76031,TESS,CONFIRMED
336.402414,-34.909713,11.0708575,2.3337648,22.4219066,554.9934842,4356.0,4.53491,0.700727,9.3636,TESS,CONFIRMED
323.86462,51.323577,2.6380089,12.8098,26423.9,3551.0,7495.0,3.88,2.5,10.3093,TESS,FALSE
343.635061,54.161814,2.7260173,4.98036,4788.29,2317.0,5256.0,4.59,0.79,10.4602,TESS,FALSE
322.892141,50.320713,2.86876,8.48351,2571.69,1983.0,8342.0,3.9,2.65,10.399,TESS,FALSE
340.395784,51.965285,2.958148,4.47387,4739.26,2311.0,6294.0,4.13,1.58,9.44275,TESS,FALSE
321.283221,40.887821,0.98736,3.41784,2591.32,1987.0,6301.3,4.07,1.69,10.1277,TESS,FALSE
337.8341,53.796052,3.99307,6.35126,1282.52,1667.0,4731.1,4.35,0.93,10.3217,TESS,FALSE
338.452968,57.563539,8.6795072,24.132,578.958,1366.0,6057.0,4.43,1.14,10.1799,TESS,FALSE
341.386298,48.161556,6.5560604,13.1465,1056.97,1588.0,8918.0,3.51,4.58,8.6291,TESS,CANDIDATE
341.970903,49.918072,1.3812787,5.91488,24595.6,3488.0,6483.0,4.28,1.38,10.2107,TESS,FALSE
330.301777,-49.060077,2.2813432,12.7387194,5760.972098,2221.998148,6174.0,4.27404,2.35511,9.7828,TESS,CANDIDATE
287.025089,66.290697,5.48923,11.8401,2592.62,1987.0,6004.0,4.06,1.62,10.938,TESS,FALSE
291.880247,68.014695,0.43889,6.69456,14357.3,3049.0,7111.0,3.91,2.32,10.5896,TESS,FALSE
332.287103,57.938972,2.3359622,18.3852989,7363.483084,2362.602031,7577.0,4.05,2.0780001,10.7387,TESS,FALSE
292.196087,58.614764,6.8674054,2.4024,297.944,1157.0,6051.5,4.48,1.03,10.9425,TESS,CANDIDATE
292.196087,58.614764,14.431887,3.73311,52.4908,749.0,6051.5,4.48,1.03,10.9425,TESS,CANDIDATE
82.127963,-48.409067,10.5739824,9.43898,171.146,1007.0,6519.0,4.36,1.27,11.4266,TESS,CONFIRMED
336.576123,-18.011665,9.9783319,2.0515332,300.9646623,1062.303534,6073.5,4.1,1.47131,7.7275,TESS,CONFIRMED
313.511047,72.580646,4.4247042,8.3621,465.179,1293.0,6594.0,4.23,1.49,8.82374,TESS,CONFIRMED
313.511047,72.580646,2.2222094,1.39527,2005.35,1864.0,6594.0,4.23,1.49,8.82374,TESS,CONFIRMED
338.983717,-59.864829,1.0082361,1.7202,1882.94,1835.0,5795.29,4.438,1.13,7.384,TESS,CONFIRMED
334.882849,42.560314,1.2168732,3.43106,153.719,980.0,4634.6,4.51,0.78,10.1917,TESS,CONFIRMED
232.946047,47.055551,1.4520486,1.404,266.85,1125.0,4184.0,4.57376,0.69,9.1043,TESS,CONFIRMED
233.065833,47.860746,4.731977,6.97384,3.01841,367.0,4223.45,4.61744,0.66,11.0997,TESS,CANDIDATE
333.253171,37.627574,6.1182129,6.1579891,149.0299553,891.1240042,5427.0,4.51461,0.890109,10.1188,TESS,CANDIDATE
351.579721,38.55294,3.0197807,17.9176077,2558.719881,1813.950516,7128.0,4.23768,1.58815,11.029,TESS,CANDIDATE
219.037047,42.378458,14.4204896,4.7909139,186.8796664,942.9968937,6383.0,4.24518,1.41048,8.39816,TESS,CANDIDATE
216.923489,41.952986,1.0697621,1.60037,1061.92,1590.0,4946.0,4.53834,0.8,9.0739,TESS,CONFIRMED
335.825303,35.03492,3.0726434,19.9197757,2446.884871,1793.79634,7164.0,4.25661,1.55831,8.51017,TESS,CONFIRMED
254.958579,58.462633,0.6763235,1.700035,42572.15874,3663.541941,8475.0,3.82228,2.9486499,6.76754,TESS,FALSE
206.094014,48.028565,2.8997405,10.0433,176.587,1015.0,5224.0,4.55801,0.82,10.7164,TESS,CONFIRMED
4.60586,-62.847875,0.8533534,12.600718,262.1025386,1026.213105,3658.0,4.438,0.608076,14.7109,TESS,CANDIDATE
322.941809,66.349005,6.9561134,12.090823,136.9557694,872.4987884,5387.0,4.46259,0.940037,11.2287,TESS,CONFIRMED
354.240829,39.639279,13.001789,3.84805,90.515093,786.6834253,5914.0,4.46,1.00826,10.1308,TESS,CONFIRMED
344.609651,39.658712,2.7556532,6.4145519,207.2386368,967.6926252,4993.0,4.66918,0.696945,10.9243,TESS,FALSE
344.907267,36.517666,4.8962484,3.5246468,95.080851,796.4215716,4528.99,4.48318,0.799965,10.5152,TESS,CANDIDATE
329.091358,68.998035,1.0318213,28.2906,8422.18,2668.0,5810.6,4.13,1.49,9.25755,TESS,CANDIDATE
339.03342,37.841042,0.78999,1.99,5497.38,2398.0,5558.0,4.43,1.1,9.76952,TESS,FALSE
287.050161,55.303691,11.35626,12.9372,1493.65,1731.0,6314.0,3.87,2.14,10.8475,TESS,FALSE
295.101088,40.986723,0.6412558,4.841202,10373.51921,2573.956947,5854.65,4.1262,1.47292,11.6459,TESS,FALSE
328.767739,-22.6126,2.3109689,17.30428,4324.035454,2068.197749,6371.0,3.94807,1.95411,9.77486,TESS,CONFIRMED
300.615453,53.377442,7.4341456,1.97737,48.0098,733.0,5064.0,4.57887,0.78,8.3879,TESS,CONFIRMED
316.203692,55.588022,2.650232,15.9327,1454.53,1720.0,7400.0,4.11,1.94,7.79824,TESS,CONFIRMED
329.401792,36.321404,6.1095756,2.19963,117.102,916.0,5587.0,4.51,0.91,9.4653,TESS,CANDIDATE
305.538257,36.064784,12.4379715,24.6478297,3.4868062,348.5191947,3275.0,4.75761,0.476997,12.4647,TESS,CANDIDATE
176.380591,65.541314,29.871853,2.4078494,12.0302137,474.9939578,5393.86,4.67802,0.735511,8.0621,TESS,CANDIDATE
203.537946,67.62123,0.6858178,0.9996714,2010.039714,1707.73669,5142.0,4.54622,0.82354,9.9802,TESS,CANDIDATE
215.602155,55.334259,0.8675883,1.4302423,1118.058998,1474.809512,5011.22,4.6136,0.74524,11.0906,TESS,CANDIDATE
256.138751,56.842549,18.840891,2.00342,94.5008,868.0,6093.0,4.32207,1.22,8.69378,TESS,CONFIRMED
280.923784,74.937833,5.1396666,2.259057,143.9144538,883.3765229,5374.0,5.96065,0.815924,10.3237,TESS,CONFIRMED
280.923784,74.937833,9.4280902,2.49195,25.1545,623.0,5374.0,5.96065,0.82,10.3237,TESS,CONFIRMED
241.763937,67.87764,27.6438617,3.68027,68.4355,801.0,5873.0,4.043,1.62,9.98671,TESS,CONFIRMED
84.29928,-80.464604,6.267832,1.99779,203.434,1052.0,5950.0,4.438,1.15,5.1054,TESS,CONFIRMED
283.794562,64.53137,15.5174519,2.43592,207.048,1056.0,5780.0,4.438,1.34,9.80972,TESS,CANDIDATE
283.794562,64.53137,4.6274206,1.43332,557.8163511,1239.488665,5780.0,4.438,1.34,9.80972,TESS,CANDIDATE
305.412906,58.140828,22.092974,2.33525,64.932,790.0,5885.0,4.27782,1.24,9.48477,TESS,CANDIDATE
287.292101,74.174276,0.4090681,1.1833779,207.0242436,967.4422529,3328.0,4.91612,0.308799,12.4934,TESS,CONFIRMED
297.398678,76.139178,23.5407467,2.11441,16.8576,564.0,5236.0,4.63898,0.75,9.9377,TESS,CONFIRMED
305.474925,70.943705,0.4702719,1.4344026,5028.626285,2147.7419,5466.0,4.48625,0.92499,10.1522,TESS,CONFIRMED
292.76774,71.497358,9.8130697,2.67352,175.261,1013.0,6240.0,4.46607,1.06,10.6074,TESS,CANDIDATE
292.76774,71.497358,4.7842093,2.14401,428.772,1267.0,6240.0,4.46607,1.06,10.6074,TESS,CANDIDATE
302.001457,51.361796,6.3170657,2.4720516,108.3220651,822.8089031,5180.0,4.54308,0.83031,10.7502,TESS,CANDIDATE
302.001457,51.361796,4.5057387,1.7133121,169.9741138,920.906304,5180.0,4.54308,0.83031,10.7502,TESS,CANDIDATE
201.336817,75.982713,1.2273079,3.6075647,10396.96413,2575.410049,6906.0,4.438,4.12041,8.1033,TESS,FALSE
316.324003,57.771095,8.0970819,2.6354043,5.3632275,388.1291894,3391.0,4.84373,0.381586,13.1717,TESS,CONFIRMED
300.708664,39.668371,2.3691849,1.614201,427.9831307,1160.049209,5780.0,4.64751,0.604385,10.745,TESS,CANDIDATE
333.174716,-55.978803,5.13002,8.86428,842.866,1501.0,5430.7,4.4,1.58,11.6789,TESS,CANDIDATE
286.854063,59.086625,2.0439268,1.0924808,44.9492524,660.3898166,3407.0,4.7606,0.473603,10.0306,TESS,CONFIRMED
186.524282,61.258929,16.5379864,2.51948,53.0216,751.0,5781.0,4.43068,1.03,8.9989,TESS,CONFIRMED
290.173974,73.195108,11.0619937,1.6184944,2.0225025,304.152939,3248.0,4.95407,0.275364,12.295,TESS,CONFIRMED
258.22327,57.197778,6.5886877,2.12746,28.9612,646.0,4920.0,4.64,0.71,10.1426,TESS,CONFIRMED
258.22327,57.197778,4.3135263,1.17405,142.833,963.0,4920.0,4.64,0.71,10.1426,TESS,CONFIRMED
300.842307,53.294181,2.6794168,13.6925582,1027.902273,1444.134709,6075.0,4.38,1.14394,11.1612,TESS,CANDIDATE
308.670288,66.440384,3.6231364,18.4921,483.742,1306.0,6458.8,4.32,1.35,10.1543,TESS,CANDIDATE
306.741134,33.744388,18.712253,10.3984,171.765,1008.0,6125.0,4.29,1.27,8.0417,TESS,CONFIRMED
9.573034,42.463096,2.7759678,15.4018,1597.59,1761.0,6140.0,4.32,1.24,10.374,TESS,CONFIRMED
19.361773,26.745951,9.155934,2.4949092,66.1504006,727.3657867,5219.0,4.55718,0.82204,10.1583,TESS,FALSE
20.610639,26.925729,6.8424983,16.4578474,215.5002138,977.1959895,5766.0,4.438,1.1282001,9.9176,TESS,FALSE
22.236394,35.864854,3.5686777,20.2503751,876.963913,1387.922385,6046.0,4.26929,1.28529,11.3805,TESS,CANDIDATE
261.349585,52.790472,2.1779407,1.28228,759.183,1462.0,5801.89,4.25132,1.26,5.8961,TESS,CONFIRMED
